seed,q,T1_ospa2d,T1_compl,T1_amb,T1_spur,T1_pa2d,T1_va2d,T1_t2t,T2_ospa2d,T2_compl,T2_amb,T2_spur,T2_pa2d,T2_va2d,T2_t2t,Tf_ospa2d,Tf_compl,Tf_amb,Tf_spur,Tf_pa2d,Tf_va2d,Tf_t2t,T1_ospa3d,T1_pa3d,T1_va3d,Tf_ospa3d,Tf_pa3d,Tf_va3d,radar_ntracks,rfdoa_ntracks,fused_ntracks
34,0.1,74.90610955955565,0.31666666666666665,1.0,0.05,20.756135451228378,9.417353575958147,0.3333333333333333,nan,nan,nan,nan,nan,nan,nan,84.83357987412255,0.2,1.0,0.13043478260869565,24.167899370612762,7.652253517768179,0.23,78.72439196954083,29.08130656513611,10.0056393091636,85.77737229230246,27.681554028656514,7.5400682760819615,2,0,2
34,0.5,58.502307634634754,0.53,1.0628930817610063,0.0962566844919786,20.461373512248834,10.48915166244456,0.6233333333333333,82.62938971278795,0.5866666666666667,1.3977272727272727,0.4409090909090909,52.69523554928434,14.989596496488721,1.4666666666666666,67.90829622531128,0.4766666666666667,1.0,0.29207920792079206,32.68866664415317,13.539499187353151,0.6733333333333333,64.99780725070399,31.638063452497597,10.958600353006277,69.93417259842363,36.94043915388911,13.641394932951147,4,2,3
34,1,45.57322758033001,0.68,1.0,0.08108108108108109,19.960628794602957,9.474307039183751,0.74,72.99431990947825,0.8366666666666667,1.4183266932270917,0.30196078431372547,54.03915731599052,13.373399040310186,1.7,53.426967119919,0.6466666666666666,1.0,0.23015873015873015,28.031236765388375,10.56462366861057,0.84,53.31551045763865,31.02624853844729,10.025502620205993,59.36532137351928,35.5122116272009,10.608106167569058,3,2,3
34,5,38.127685388110294,0.7566666666666667,1.0,0.07346938775510205,18.230421217766914,8.854185224157911,0.8166666666666667,72.17307906784811,0.9066666666666666,1.5808823529411764,0.2711864406779661,49.0537270788309,12.18127305851892,1.9666666666666666,44.67012620746305,0.7266666666666667,1.0,0.20437956204379562,23.98019511980707,10.332614942284362,0.9133333333333333,47.301683043698915,29.10540319780122,9.594617017122756,54.31134328546013,33.78631685136965,10.240766255500958,3,2,2
34,10,35.059024792220356,0.8,1.0,0.09433962264150944,18.82378099027545,9.287897511390561,0.8833333333333333,71.39855170156603,0.94,1.6631205673758864,0.20508474576271185,43.98017161420287,11.966334747884343,1.9666666666666666,42.804255253248435,0.7933333333333333,1.0,0.13138686131386862,27.92478341621262,10.404426587350354,0.9133333333333333,45.07418558368554,29.897785896969477,10.355801525486509,53.597805983176244,31.42532903917669,9.998402426199085,3,2,2
34,20,26.53536362982601,0.9,1.0,0.02877697841726619,18.372626255362242,8.900006910802452,0.9266666666666666,52.62358226503954,0.84,1.0,0.16,43.70208766049838,10.819859216198553,1.0,30.557656815681465,0.8666666666666667,1.0,0.07473309608540925,19.874219402709375,8.754927997458255,0.9366666666666666,38.83880166402839,31.547587300055675,10.599187849778565,42.54565901922738,30.81121306976507,10.300702872557608,1,1,1
